Date,Word,Clue,Difficulty
3/19/2012,TEST,Examination,EASY
3/19/2012,EMERIL,Lagasse in the kitchen,EASY
3/19/2012,ANTE,Initial stake,EASY
3/19/2012,TEE,Links peg,FAIR
3/19/2012,DOOR,"""Let's Make a Deal"" choice",HARD
3/19/2012,TROT,Gait not as fast as a canter,EASY
3/19/2012,VERDUN,W.W. I's longest battle,EASY
3/19/2012,MOONROCK,Object retrieved on an Apollo mission,EASY
3/19/2012,ZAIRE,"Congo, from 1971 to 1997",EASY
3/19/2012,BENET,Author Stephen Vincent ___,EASY
3/19/2012,SALVO,Blast from the side of a warship,EASY
3/19/2012,PROOF,Homework problem in geometry,EASY
3/19/2012,MEAL,Brunch or dinner,EASY
3/19/2012,BRUNO,Sacha Baron Cohen alter ego,EASY
3/19/2012,ELSOL,"Spanish-language newspaper that brings ""light"" to its readers",EASY
3/19/2012,RUNIC,Ancient kind of alphabet,EASY
3/26/2012,WHAT,The second of the five W's,EASY
3/26/2012,NIRVANA,State of bliss,EASY
3/26/2012,ITALIA,Roma is its capital,EASY
3/26/2012,ATEDIRT,Suffered an embarrassing defeat,EASY
3/26/2012,ARRANGE,"Group artistically, as flowers",EASY
3/26/2012,CARAVAN,Desert procession,EASY
3/26/2012,STINKS,Smells to high heaven,EASY
3/26/2012,LATVIAN,From one of the Baltics,EASY
3/26/2012,VANILLA,Alternative to chocolate,EASY
3/26/2012,OLE,Cry for a matador,EASY
3/26/2012,FED,Provided with meals,EASY
3/26/2012,RECITAL,Musical performance,EASY
3/26/2012,ECONOMY,"Low-cost, as an airplane seat",EASY
3/26/2012,ARTDECO,1920s-'30s design style,EASY
3/26/2012,YWCA,Intl. feminine group,EASY
3/26/2012,MRS,Feminine title,EASY
3/26/2012,VASES,Bouquet holders,EASY
3/26/2012,INTEL,"Spy's knowledge, informally",EASY
3/26/2012,RAILED,Complained loudly,EASY
3/26/2012,ELL,90?? angle,EASY
3/26/2012,HAVANAN,Native of Cuba's capital,EASY
3/26/2012,LACE,Fabric that doesn't block much light,EASY
3/26/2012,LIAR,"Pinocchio, at times",FAIR
3/26/2012,FLORAL,Bouquet-related,EASY
3/26/2012,DEAR,Beloved,EASY
3/26/2012,HOODWINK,Snooker,EASY
3/26/2012,ACE,One-spot card,EASY
3/26/2012,CANADA,Where Hudson Bay is,EASY
3/26/2012,DATERS,Some office stamps,EASY
3/26/2012,GALAS,Fancy affairs,EASY
3/26/2012,PETRI,___ dish (lab holder),EASY
3/26/2012,HAGS,Long-haired uglies,EASY
3/26/2012,IRAN,"Persia, now",EASY
3/26/2012,ATNO,Zinc's is 30: Abbr.,EASY
3/26/2012,LOOKALIVE,"""Don't just stand there!""",EASY
3/26/2012,KNOWITALL,"Smart aleck, say",EASY
3/26/2012,ELMAN,Violinist Mischa,MODERATE
3/26/2012,DAY,24 hours,FAIR
3/26/2012,MERC,"Bygone Ford car, informally",EASY
3/26/2012,OCTAVIAN,General who became the first emperor of Rome,EASY
3/26/2012,ITEMS,10 ___ or less (supermarket checkout sign),EASY
3/26/2012,INEVER,"Words often declared after ""Well""",EASY
3/26/2012,RAWER,"Colder and wetter, as weather",EASY
3/26/2012,YOUSAIDIT,"""Absolutely right!""",EASY
3/26/2012,HDTV,RCA or Samsung product,EASY
3/26/2012,ILES,Parts of a French archipelago,EASY
3/26/2012,NILE,Cleopatra's river,EASY
3/26/2012,GLOSS,Lip ___,EASY
4/2/2012,YAO,"N.B.A.'s 7'6"" ___ Ming",EASY
4/2/2012,KNEEL,"Prepare to propose, perhaps",EASY
4/2/2012,OGLING,Eyeing amorously,EASY
4/2/2012,IDOL,Person on a pedestal,EASY
4/2/2012,LAY,Set down,FAIR
4/2/2012,EASYWIN,Lopsided victory,EASY
4/2/2012,DIMS,Makes less bright,EASY
4/2/2012,LORD,Title for Byron or Baltimore,EASY
4/2/2012,MARKS,A- and C+,EASY
4/2/2012,ANTHEM,Song that people stand to sing,EASY
4/2/2012,AMY,Late singer Winehouse,EASY
4/2/2012,DEBS,Girls with coming-out parties,EASY
4/2/2012,TUBULE,Tiny hollow cylinder,EASY
4/2/2012,SIS,Bro's counterpart,FAIR
4/2/2012,PRIES,Meddles,EASY
4/2/2012,LIMP,Walk with a hitch,EASY
4/2/2012,SPYRING,Band of secret agents,EASY
4/2/2012,URL,Web site ID,EASY
4/2/2012,SMASHHIT,Huge success at the box office,EASY
4/2/2012,PEG,Cribbage marker,FAIR
4/2/2012,LINT,Fluffy stuff caught in the dryer,EASY
4/2/2012,MATTER,Make a difference,FAIR
4/2/2012,YUKS,Laughs over some unsophisticated humor,EASY
4/2/2012,APPS,Downloads for tablets,EASY
4/2/2012,PROP,Stagehand's responsibility,EASY
4/2/2012,BOYLE,2009 British singing sensation Susan,EASY
4/2/2012,INDYCAR,Big series name in auto racing,EASY
4/2/2012,ASHES,Smokers' residue,EASY
4/2/2012,KISSME,Instruction to Kate in a Cole Porter musical,EASY
4/2/2012,MAIDS,"Eight milkers in ""The 12 Days of Christmas""",EASY
4/2/2012,UNLIT,Pitch-dark,EASY
4/2/2012,OBOE,Bassoon relative,FAIR
4/2/2012,IMPLY,Suggest,EASY
4/2/2012,WORN,Showing signs of use,EASY
4/2/2012,NEST,It might be out on a limb,EASY
4/2/2012,IOU,"Acknowledgment of debt, in brief",EASY
4/2/2012,ERNST,German Surrealist Max,EASY
4/2/2012,MAO,China's Long March leader,EASY
4/2/2012,ARK,State north of La.,EASY
4/2/2012,DULLED,Made less sharp,EASY
4/2/2012,RECRUIT,Army enlistee,EASY
4/2/2012,TSHIRT,Jeans topper,EASY
4/2/2012,DAWG,Deputy ___ (toon),EASY
4/2/2012,SIGMA,"Greek ""S""",EASY
4/2/2012,ELI,Manning who has won multiple Super Bowl M.V.P. awards,EASY
4/2/2012,SPORT,Athlete's pursuit,EASY
4/2/2012,LETHE,River through Hades,EASY
4/2/2012,SNL,"Irreverent weekend show, briefly",EASY
4/2/2012,SUBLIME,Glorious,EASY
4/2/2012,MOURNS,Grieves for,EASY
4/2/2012,IMPEI,Architect for the Louvre pyramid,EASY
4/9/2012,IRIS,Purple spring bloomer,EASY
4/9/2012,TSELIOT,"""Cats"" poet",EASY
4/9/2012,BITTERENEMIES,"Feuding families, e.g.",EASY
4/9/2012,INEZ,Deadly 1966 hurricane with a Spanish-derived name,EASY
4/9/2012,SWEETTOOTH,Sugar craving,EASY
4/9/2012,SEAM,Sewing line,EASY
4/9/2012,WELSH,"Like names starting ""Ff-""",EASY
4/9/2012,DOLLS,Ken and Barbie,EASY
4/9/2012,SANSKRIT,"Source of the word ""karma""",EASY
4/9/2012,AMOO,"Words after ""here,"" ""there"" and ""everywhere"" in ""Old MacDonald Had a Farm""",EASY
4/9/2012,BSIDE,Other half of a hit 45,EASY
4/9/2012,SHRED,Tear to pieces,EASY
4/9/2012,ELHI,For grades 1-12,EASY
4/9/2012,SOURGRAPES,Negative reaction to failure,EASY
4/9/2012,ORE,Refinery material,EASY
4/9/2012,DIRE,Emergency-related,EASY
4/9/2012,ABZUG,Former congresswoman Bella,EASY
4/9/2012,CAPSIZE,Flip over,EASY
4/9/2012,MOOG,Synthesizer designer Robert,FAIR
4/9/2012,WINGSPAN,It's about six feet for a turkey vulture,EASY
4/9/2012,KOR,Seoul's home: Abbr.,EASY
4/9/2012,SITCOMS,"""2 Broke Girls"" and ""30 Rock""",EASY
4/9/2012,KNEE,Place for a football pad,FAIR
4/9/2012,DEIST,Certain believer,EASY
4/9/2012,TERESA,Mother ___ of Calcutta,EASY
4/9/2012,SMITHY,Horseshoe forger,EASY
4/9/2012,BOISE,Capital of Idaho,EASY
4/9/2012,NIELS,Quantum mechanics pioneer Bohr,EASY
4/9/2012,ITRY,Modest response to praise,EASY
4/9/2012,CHEX,"Follower of Corn, Rice and Wheat in cereal names",EASY
4/9/2012,SOUPSPOON,Chowder eater's utensil,EASY
4/9/2012,WES,Craven of horror films,EASY
4/9/2012,OPS,Photo ___ (political events),EASY
4/9/2012,SIZE,"Evaluate, with ""up""",EASY
4/9/2012,SWE,Neighbor of Nor.,FAIR
4/9/2012,SPRITZ,Perfume application,EASY
4/9/2012,REPEL,Ward off,FAIR
4/9/2012,EVE,Preceding night,EASY
4/9/2012,DES,___ Moines Register,EASY
4/9/2012,BEDBUGS,Mattress invaders,EASY
4/9/2012,SHRUG,Shoulder gesture,EASY
4/9/2012,HEARYE,"When repeated, a crier's cry",EASY
4/9/2012,GELID,Icy cold,EASY
4/9/2012,AGOG,Awestruck,HARD
4/9/2012,ASI,"""___ live and breathe!""",DIFFICULT
4/9/2012,SIEGE,"Long, drawn-out attack",EASY
4/9/2012,WIT,A lively person may have a sparkling one,EASY
4/16/2012,HINDU,"Gandhi, e.g., religiously",EASY
4/16/2012,TOGA,"""Gladiator"" garment",EASY
4/16/2012,PINE,Yearn (for),FAIR
4/16/2012,NATURE,"Word after ""force of"" or ""freak of""",EASY
4/16/2012,URGING,Encouragement,EASY
4/16/2012,HUMANPRETZEL,Supple sort,EASY
4/16/2012,STRIPE,Feature on a skunk's back,EASY
4/16/2012,SWEETIEPIE,Precious sort,EASY
4/16/2012,LEERY,Rather distrustful,EASY
4/16/2012,PARLOR,Place for pizza or ice cream,EASY
4/16/2012,ADD,"Put two and two together, say",EASY
4/16/2012,URNS,Caterer's coffee containers,EASY
4/16/2012,GOODEGG,Amiable sort,EASY
4/16/2012,LOT,Parcel of property,EASY
4/16/2012,MET,Yankee's crosstown rival,EASY
4/16/2012,ASS,Burro,EASY
4/16/2012,NIECES,Aunts' little girls,EASY
4/16/2012,OOLALA,"""So fancy!""",EASY
4/16/2012,STUDMUFFIN,Sexy sort,EASY
4/16/2012,DEA,Grp. that raids grow houses,EASY
4/16/2012,NEEDLE,Compass pointer,EASY
4/16/2012,MATZOH,Bread eaten during Passover,EASY
4/16/2012,JAMS,Photocopier malfunctions,EASY
4/16/2012,OLE,Cry to a matador,EASY
4/16/2012,TESTEES,Exam takers,EASY
4/16/2012,DUH,"""That's obvious, stupid!""",EASY
4/16/2012,PITEOUS,Pathetic,EASY
4/16/2012,EMPIRE,Order of the British ___,EASY
4/16/2012,ARE,"""Diamonds ___ Forever""",EASY
4/16/2012,NEPAL,Country with Mount Everest on its border,EASY
4/16/2012,ASPS,Venomous vipers,EASY
4/16/2012,SWAT,"Whack, as a fly",EASY
4/16/2012,HERR,Frau's spouse,EASY
4/16/2012,ELI,Peyton's brother on the gridiron,EASY
4/16/2012,TOP,Lid,EASY
4/16/2012,IDO,"Repeated words shouted after ""Who wants ...?""",EASY
4/16/2012,ENGAGEMENT,Usual wedding precursor,EASY
4/16/2012,JOHN,"Adams, Tyler or Kennedy",EASY
4/16/2012,EDT,Summer hrs. in D.C.,FAIR
4/16/2012,ORANGERIND,Common marmalade ingredient,EASY
4/16/2012,HYPE,Ballyhoo,MODERATE
4/16/2012,SAUDI,Riyadh native,EASY
4/16/2012,NOMAAM,Polite refusal to a lady,EASY
4/16/2012,ELF,Worker in Santa's workshop,EASY
4/16/2012,MOAB,Biblical kingdom east of the Dead Sea,EASY
4/16/2012,CLEO,Royal role for Liz Taylor,EASY
4/16/2012,HELOT,Serf,HARD
4/16/2012,DAWG,Cartoondom's Deputy ___,EASY
4/16/2012,SANK,Plummeted,EASY
4/23/2012,FUME,Be furious,EASY
4/23/2012,LOCKET,"Heart-shaped item on a chain, say",EASY
4/23/2012,ATOE,Stick ___ in the water,EASY
4/23/2012,BURRITO,Folded Mexican dish,EASY
4/23/2012,SILICON,Element used to make semiconductors,HARD
4/23/2012,DIODE,Electron tube,HARD
4/23/2012,COD,Atlantic food fish,MODERATE
4/23/2012,TING,Little bell sound,EASY
4/23/2012,PITAPAT,Sound of an excited heart,EASY
4/23/2012,IRVING,Songwriter Berlin,EASY
4/23/2012,IRONORE,Raw material for a steel mill,EASY
4/23/2012,PASTDUE,"Late, as a library book",EASY
4/23/2012,HYPHENS,"""-"" marks",EASY
4/23/2012,DEFICIT,Surplus's opposite,EASY
4/23/2012,MENTION,"Bring up, as a subject",EASY
4/23/2012,NOT,Forget-me-___,EASY
4/23/2012,EAR,Floppy feature of a basset hound,EASY
4/23/2012,TIS,"""My country, ___ of thee""",EASY
4/23/2012,NTEST,"Mushroom cloud creator, briefly",FAIR
4/23/2012,SKIN,"Scrape, as a knee",EASY
4/23/2012,EMO,Rock music genre,EASY
4/23/2012,AYE,Sailor's affirmative,FAIR
4/23/2012,IDO,Bachelor's last words,HARD
4/23/2012,NET,Badminton court divider,EASY
4/23/2012,DCAREA,Where many fed. employees live,EASY
4/23/2012,DITTO,"""Me too""",EASY
4/23/2012,TEEPEE,Cone-shaped shelter,EASY
4/23/2012,NOON,Midday,EASY
4/23/2012,SIR,Madam's mate,EASY
4/23/2012,CLOY,Fill to excess,FAIR
4/23/2012,SUMMON,Order to come,EASY
4/23/2012,RIDERS,Passengers,EASY
4/23/2012,EQUATE,Consider the same,EASY
4/23/2012,DECO,Art ___ (1920s-'30s movement),EASY
4/23/2012,TANKING,Ruler on a beach?,EASY
4/23/2012,JESTER,Court clown,EASY
4/23/2012,ESKIMO,Igloo builder,EASY
4/23/2012,AFRICA,Zimbabwe's continent,EASY
4/23/2012,ARTIST,Easel user,EASY
4/30/2012,PADS,Writing tablets,EASY
4/30/2012,BELLYRUB,Activity a puppy loves,EASY
4/30/2012,SASSED,Talked back to,EASY
4/30/2012,DENT,Bit of bumper damage,EASY
4/30/2012,APPLES,Golden Delicious and others,FAIR
4/30/2012,EXES,Ones giving or receiving alimony,EASY
4/30/2012,LIRE,Bygone Italian coins,EASY
4/30/2012,NAIVE,Artless,EASY
4/30/2012,UKES,"Hawaiian strings, informally",EASY
4/30/2012,TWEED,Like some preppy jackets,EASY
4/30/2012,PECK,Eat like a bird,EASY
4/30/2012,PLAIN,Bare-bones,EASY
4/30/2012,RANDS,Writer Ayn and others,EASY
4/30/2012,BETTE,Singer/actress Midler,EASY
4/30/2012,ONRED,"No turn may be allowed then, according to a sign",EASY
4/30/2012,IGOR,Lab assistant in a horror film,EASY
4/30/2012,BRIDGECLUB,"Group that includes North, South, East and West",EASY
4/30/2012,RAIN,Shower,FAIR
4/30/2012,CAVERN,Carlsbad feature,EASY
4/30/2012,BAIT,"Can of worms, say",EASY
4/30/2012,ENTERS,Opposite of exits,EASY
4/30/2012,TORI,"Spelling of ""90210""",EASY
4/30/2012,ORAL,Face-to-face exam,FAIR
4/30/2012,WELLREAD,"Versed in the classics, say",EASY
4/30/2012,PRANK,Shenanigan,EASY
4/30/2012,PRESENT,Something brought to a birthday party,EASY
4/30/2012,LILIES,Easter blooms,EASY
4/30/2012,YVES,Designer ___ Saint Laurent,EASY
4/30/2012,SEABED,Bottom of the ocean,EASY
4/30/2012,BEAUS,Boyfriends,FAIR
4/30/2012,PURE,Chaste,EASY
4/30/2012,BRIE,Cheese popular with crackers,EASY
4/30/2012,OPEC,Crude group?,FAIR
4/30/2012,BASK,Take in some sun,EASY
4/30/2012,BONED,Like chicken breast cutlets,EASY
4/30/2012,ROANS,Reddish/white horses,EASY
4/30/2012,BOBBIN,Certain spool,EASY
4/30/2012,ENRON,Company with a spectacular 2001 bankruptcy,EASY
4/30/2012,TRIB,"Chicago daily, briefly, with ""the""",EASY
4/30/2012,TED,Koppel or Kennedy,FAIR
4/30/2012,ANISE,Biscotti flavoring,EASY
4/30/2012,TICTAC,Something always sold in mint condition?,EASY
4/30/2012,EDGEOUT,"Just beat, as in a competition",EASY
4/30/2012,ORBS,Heavenly bodies,EASY
4/30/2012,YARNS,Tall tales,EASY
4/30/2012,BLISS,Seventh heaven,FAIR
4/30/2012,APACE,Rapidly,EASY
4/30/2012,VINYL,Old LPs and 45s,EASY
4/30/2012,DOUR,Sullen,FAIR
5/7/2012,OKLA,Tulsa's home: Abbr.,EASY
5/7/2012,CACHE,Storage for fast Web page retrieval,EASY
5/7/2012,SNEAD,Golf legend Sam,FAIR
5/7/2012,SHADOWBOXING,Form of sparring,EASY
5/7/2012,PLANS,Intends (to),EASY
5/7/2012,SWIGS,"Drinks from a flask, say",EASY
5/7/2012,SENT,Dispatched,FAIR
5/7/2012,ELIDE,"Skip over, as a vowel",EASY
5/7/2012,TREE,Focus for an arborist,EASY
5/7/2012,PEAT,___ moss,FAIR
5/7/2012,CIV,"104, in old Rome",EASY
5/7/2012,SENSEI,Karate teacher,FAIR
5/7/2012,RUGRATS,Little 'uns,EASY
5/7/2012,ENT,Suffix with absorb,HARD
5/7/2012,BRA,Blouse undergarment,EASY
5/7/2012,DREW,"Did cartoons, e.g.",EASY
5/7/2012,OTHER,Neither this nor that,EASY
5/7/2012,RUTH,Hitter of 714 home runs,EASY
5/7/2012,BARTER,Trade,EASY
5/7/2012,KIX,"""Kid-tested, mother-approved"" cereal",EASY
5/7/2012,IVIES,"Brown, Dartmouth, etc.",EASY
5/7/2012,CODEINE,Opiate often used in cough syrup,EASY
5/7/2012,BALLER,One playing hoops,EASY
5/7/2012,GRILLE,Cover on the front of a car,EASY
5/7/2012,ARONI,Rice-___,FAIR
5/7/2012,TRAIL,One might be made of bread crumbs,EASY
5/7/2012,ATSEA,Confused,FAIR
5/7/2012,DOPE,"Extraordinary, in slang",EASY
5/7/2012,IKEA,European-based furniture giant,EASY
5/7/2012,SLAV,Bulgarian or Czech,EASY
5/7/2012,DOTE,Focus lovingly (on),EASY
5/7/2012,ODESSA,"Ukrainian port whose staircase is a setting for ""The Battleship Potemkin""",EASY
5/7/2012,HINDI,Language of India,EASY
5/7/2012,REDSTATE,It leans to the right,EASY
5/7/2012,AGHA,Ottoman official,EASY
5/7/2012,ONECENT,Words below the Lincoln Memorial,EASY
5/7/2012,DIALECTS,Language offshoots,EASY
5/7/2012,ROLL,Go round and round,EASY
5/7/2012,FILET,___-O-Fish (McDonald's sandwich),EASY
5/7/2012,EIRE,What Dubliners call their homeland,EASY
5/7/2012,RASP,"Speak with laryngitis, say",EASY
5/7/2012,BROS,Homies,EASY
5/7/2012,IDEAS,Outputs of brainstorming,EASY
5/14/2012,ICU,Post-op area,FAIR
5/14/2012,ENYA,"Grammy winner from County Donegal, Ireland",EASY
5/14/2012,RAFT,"Craft in which to go down a river, say",EASY
5/14/2012,ASIA,Where the Himalayas are,EASY
5/14/2012,EVEN,"Tied, as a score",EASY
5/14/2012,STAND,Get ready to sing the national anthem,EASY
5/14/2012,SLUGS,Hits with a fist,EASY
5/14/2012,EOS,Line of Canon cameras,EASY
5/14/2012,ZAPS,Nukes,FAIR
5/14/2012,RUTS,Monotonous routines,EASY
5/14/2012,SIMP,Lamebrain,EASY
5/14/2012,VALID,"Good, as a driver's license",EASY
5/14/2012,EURO,"Replacement for the mark, franc and lira",EASY
5/14/2012,DRONE,Pilotless plane,HARD
5/14/2012,CASE,"""___ closed!""",EASY
5/14/2012,EAT,"""Have something!""",EASY
5/14/2012,EMU,Outback bird,FAIR
5/14/2012,TREX,"Big-jawed dinosaur, for short",EASY
5/14/2012,SAL,Erie Canal mule,FAIR
5/14/2012,SARAN,Brand of kitchen wrap,EASY
5/14/2012,ACTS,Each of Shakespeare's plays has five,EASY
5/14/2012,EAR,Big part of a hare,EASY
5/14/2012,ETCHERS,"Crystal trophy inscribers, e.g.",EASY
5/14/2012,LAIR,Where a lion hides,EASY
5/14/2012,WAUSAU,Onetime Wisconsin-based insurance giant,EASY
5/14/2012,ADRIFT,Directionless at sea,EASY
5/14/2012,UNDERWAY,In progress,EASY
5/14/2012,ULNAS,Radii neighbors,EASY
5/14/2012,NATS,"D.C. team, informally",EASY
5/14/2012,CELT,"Hibernian, for one",EASY
5/14/2012,ENTS,Tolkien's talking tree race,EASY
5/14/2012,ANN,"The Beach Boys' ""Barbara ___""",EASY
5/14/2012,DVD,Netflix rental,EASY
5/14/2012,STARR,"Ringo who sang ""Yellow Submarine""",EASY
5/14/2012,HUEVOS,Spanish eggs,EASY
5/14/2012,NOHIT,Like a perfect game in baseball,EASY
5/14/2012,MESHES,"Fits with another, as a gear tooth",EASY
5/14/2012,PREEMPT,Forestall by acting first,EASY
5/14/2012,PRICED,Having a store tag,EASY
5/14/2012,DETER,Hinder,FAIR
5/14/2012,CATS,Lions and tigers,FAIR
5/14/2012,CURES,Medical successes,EASY
5/14/2012,DORA,"Nickelodeon's ""___ the Explorer""",MODERATE
5/14/2012,EXAMS,Tests,EASY
5/14/2012,ELOPE,"Have a nontraditional marriage, in a way",EASY
5/21/2012,ETCH,"Carve into, as a plaque",EASY
5/21/2012,ERRORS,Goofs,EASY
5/21/2012,SARI,Indian woman's attire,EASY
5/21/2012,ONSTAGE,"Performing in a play, say",EASY
5/21/2012,PERP,"Suspect, in cop lingo",EASY
5/21/2012,LEGAL,Following the law,EASY
5/21/2012,LOLA,1970 Kinks hit,DIFFICULT
5/21/2012,RCA,Sony rival,EASY
5/21/2012,MOHAVE,Southwest desert that includes Death Valley,EASY
5/21/2012,ECHO,Sound heard in an empty hallway,EASY
5/21/2012,LOFAT,"Like much diet food, informally",EASY
5/21/2012,ZEBRA,Striped equine,EASY
5/21/2012,GOVT,Political science subj.,EASY
5/21/2012,DENNY,1968 A.L. M.V.P. and Cy Young winner ___ McLain,EASY
5/21/2012,STAY,Not go,EASY
5/21/2012,CANA,Biblical water-to-wine locale,EASY
5/21/2012,RHEA,Flightless bird of South America,EASY
5/21/2012,ACTS,Performs in a play,EASY
5/21/2012,TOOBAD,Response of sympathy,EASY
5/21/2012,NOOK,Cozy dining spot,EASY
5/21/2012,TEXAS,Lone Star State,FAIR
5/21/2012,SLIMJIM,Beef jerky brand,EASY
5/21/2012,AUTEUR,Filmmaker with style and total control,EASY
5/21/2012,HULA,___ Hoop,EASY
5/21/2012,ASH,Cigarette's end,EASY
5/21/2012,PRAT,Rear end,FAIR
5/21/2012,NEST,Egg-hatching spot,EASY
5/21/2012,TAHOE,Western lake near Squaw Valley,EASY
5/21/2012,AGREE,Have a meeting of the minds,EASY
5/21/2012,OARS,Rowers,EASY
5/21/2012,OPT,"Withdraw, with ""out""",MODERATE
5/21/2012,RONZONI,Packaged pasta brand,EASY
5/21/2012,STROLL,Leisurely walk,EASY
5/21/2012,CLOG,Drain cleaner target,EASY
5/21/2012,ACHOO,"Sound heard before ""Gesundheit!""",EASY
5/21/2012,GAFFS,Large fishing hooks,EASY
5/21/2012,GATOR,Swamp critter,HARD
5/21/2012,AVILA,Walled city in Spain,FAIR
5/21/2012,MRT,Muscular actor with a mohawk,EASY
5/21/2012,LYE,Chemical in drain cleaners,EASY
5/21/2012,SCOTT,"Sir Walter who wrote ""Ivanhoe""",EASY
5/21/2012,INBOX,E-mail folder,EASY
5/21/2012,RAYBANS,Some stylish sunglasses,EASY
5/21/2012,TOWEL,Locker room handout,EASY
5/21/2012,DAZE,Flabbergasted state,EASY
5/21/2012,YOYOMA,Chinese-American virtuoso cellist,EASY
5/21/2012,GRANITE,Rock associated with hardness,EASY
5/21/2012,ATARI,Big name in arcade games,EASY
5/21/2012,TASK,Chore,FAIR
5/21/2012,PHD,Deg. for a prof,EASY
5/21/2012,TASE,Zap with a stun gun,EASY
5/21/2012,STUMP,A lumberjack might leave one behind,EASY
5/21/2012,JUDD,"""Knocked Up"" director Apatow",EASY
5/21/2012,SHH,Sound heard in a movie theater,EASY
5/21/2012,VETO,Presidential rejection,EASY
5/28/2012,WROTE,Authored,EASY
5/28/2012,AMINO,"Protein acid, for short",EASY
5/28/2012,SOPH,10th grader: Abbr.,EASY
5/28/2012,IMO,"""If you ask me,"" in texts",EASY
5/28/2012,YEATS,"""Sailing to Byzantium"" poet",FAIR
5/28/2012,BIBLE,Daily reading for a pope,EASY
5/28/2012,FANTA,Orange soda brand,EASY
5/28/2012,SOD,Roll of green?,EASY
5/28/2012,EXURBAN,Beyond the metro area,EASY
5/28/2012,BUT,Nothing ___ the truth,EASY
5/28/2012,LEOIV,Sainted ninth-century pope,EASY
5/28/2012,OPERA,"""William Tell,"" for one",EASY
5/28/2012,LOEWE,Lerner's songwriting partner,EASY
5/28/2012,PAINE,Early American patriot Thomas,EASY
5/28/2012,RAPID,Speedy,FAIR
5/28/2012,COAST,Land that's not inland,EASY
5/28/2012,CITED,Gave a speeding ticket,EASY
5/28/2012,BLOOD,It's transfused in a transfusion,EASY
5/28/2012,TAS,Brits' thank-yous,HARD
5/28/2012,BABYBOOMER,One born in the late 1940s or '50s,EASY
5/28/2012,CHEAP,Way underpriced,EASY
5/28/2012,TRIBORO,___ Bridge (former name of New York's R.F.K. Bridge),EASY
5/28/2012,BUMPERCROP,Farmer's wish,EASY
5/28/2012,CBS,"""___ News Sunday Morning""",EASY
5/28/2012,EMOTION,Love or rage,EASY
5/28/2012,BOOTIES,Wee 'un's footwear,EASY
5/28/2012,UPTEMPO,"Lively, in music",EASY
5/28/2012,THEROAD,"In phrases, something to share or hit",EASY
5/28/2012,RAG,Dishcloth,FAIR
5/28/2012,WINES,"Roses, e.g.",EASY
5/28/2012,ONIT,"""I'm ___!""",HARD
5/28/2012,ERIE,Great Lake between Huron and Ontario,EASY
5/28/2012,TUBA,Heavy instrument to march with,EASY
5/28/2012,ALF,1936 candidate Landon,FAIR
5/28/2012,PACED,Walked back and forth,EASY
5/28/2012,WYO,Cheyenne's home: Abbr.,EASY
5/28/2012,BAP,Protestant denom.,FAIR
5/28/2012,WILT,"Lose freshness, as a flower",EASY
5/28/2012,SUPERNOVA,Luminous stellar explosion,EASY
5/28/2012,ENTITY,Thing,DIFFICULT
5/28/2012,ROCKSOLID,Absolutely dependable,EASY
5/28/2012,APIE,"""... blackbirds baked in ___""",FAIR
5/28/2012,PETNAME,Honeybunch or snookums,EASY
5/28/2012,DAD,Annual June honoree,EASY
5/28/2012,LEW,"___ Alcindor (Kareem Abdul-Jabbar, once)",EASY
5/28/2012,BIG,Gargantuan,EASY
5/28/2012,ANG,Taiwanese-born director Lee,EASY
5/28/2012,BOYER,"Charles of ""Algiers,"" 1938",EASY
6/4/2012,AMOEBA,Microscopic blob,EASY
6/4/2012,LAX,"West Coast travel hub, informally",EASY
6/4/2012,BASS,"""Largemouth"" fish",EASY
6/4/2012,EGO,Lead-in to maniac or surfing,EASY
6/4/2012,ARC,Many a line on a flight route map,EASY
6/4/2012,AGATES,Some marbles,EASY
6/4/2012,EAR,Floppy rabbit feature,EASY
6/4/2012,DENIES,Refuses to acknowledge,EASY
6/4/2012,GRECO,Spanish artist El ___,EASY
6/4/2012,EIGHT,Number in an octet,EASY
6/4/2012,PCB,"Banned organic compound, for short",EASY
6/4/2012,NEPAL,Country on the south side of Mount Everest,EASY
6/4/2012,XENA,TV's warrior princess,EASY
6/4/2012,AAA,Kind of baseball or battery,EASY
6/4/2012,VENUSDEMILO,A classic beauty who is not all there,FAIR
6/4/2012,GPS,"Satellite-based navigation aid, in brief",EASY
6/4/2012,OTO,Plains tribe,EASY
6/4/2012,SARI,Wrap worn in India,EASY
6/4/2012,CLINIC,Mini-hospital,EASY
